0.002	1.00E-05
0.004	1.90E-05
0.006	3.23E-05
0.008	3.90E-05
0.01	5.00E-05
0.012	7.46E-05
0.014	1.12E-04
0.016	1.52E-04
0.018	2.04E-04
0.02	2.73E-04
0.022	3.39E-04
0.024	4.10E-04
0.026	4.84E-04
0.028	5.61E-04
0.03	6.40E-04
0.032	7.21E-04
0.034	8.04E-04
0.036	8.82E-04
0.038	9.52E-04
0.04	1.02E-03
0.042	1.07E-03
0.044	1.13E-03
